TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,CustomerAgeCat,Target
-1.1421540356186448,0,15,2,1.1447694691567267,2,2.221157057323506,0.0,-0.3753420542431615,2,0
-0.9917743444292213,1,25,1,-0.4336832054837608,1,-0.3432181414796621,0.0,-0.6180747431275698,1,1
-0.5926704000693536,1,19,2,-0.039070036823638944,0,1.1018993738679794,0.0,-0.8521825685531207,1,0
-0.9191725136234837,1,11,1,-0.9974163035696493,3,2.3203317887689323,0.0,-0.959800076781079,0,0
-1.0467868357842314,0,24,2,0.8065296103051937,0,-1.4058045498235163,0.0,0.8278379185659321,2,1
-0.9056598700350342,1,3,0,-0.8846696839524716,0,1.9519685005430627,0.0,1.2090753159249938,0,0
2.844396461974378,1,20,2,-1.2792828526125934,3,0.43601189130583085,0.0,-1.203695035778376,0,0
-0.0072293909033407265,0,37,1,0.017303272984949897,0,-0.9807699864859746,0.0,2.487119308362277,1,1
-0.6049920987991602,1,39,1,0.24279651221930526,1,-1.0516090803755649,0.0,0.1699648739414443,1,1
-0.8185834786396357,1,25,1,-1.053789613378238,3,0.3651727974162406,0.0,-1.0752795487021665,0,1
0.3609099871318088,1,28,2,0.5810363710708383,2,1.3710879306484225,0.0,-1.0448710808587978,1,1
0.3281131979476398,1,35,0,1.0320228495395491,2,-0.0031904908096288594,0.0,-0.19895604431385872,2,1
-1.0206318544655713,1,30,2,-0.377309895675172,0,-1.4199723686014343,0.0,2.3331594794658,1,1
-0.070624301840338,0,5,2,0.693782990688016,0,-0.045693947143383026,0.0,2.1136440321095544,2,0
-0.9230659871998168,1,40,0,-1.4484027820383598,3,-0.03152612836546497,0.0,-1.2439418385200496,0,1
0.21744693723681213,1,21,1,-0.9974163035696493,3,-1.2216229057105816,0.0,-1.0834717609516007,0,0
-0.42300656328421055,1,3,1,-1.053789613378238,3,-0.6265745170380232,0.0,-0.9194585515852713,0,0
1.1607210708535638,1,28,2,-1.4484027820383598,3,-0.2015399537004816,0.0,-1.1057212974077986,0,1
1.6950888678123859,1,10,2,-1.053789613378238,3,0.2659980659708142,0.0,-1.2378693611901563,0,0
0.771831768935134,0,18,2,1.370262708391082,2,0.02514514674620725,0.0,-0.3054855243524391,2,0
-0.7851454114546588,1,41,1,1.2575160887739045,0,0.3651727974162406,0.0,2.5099115788799993,2,1
-0.4000579719695895,1,36,1,-0.9410429937610604,3,0.3226693410824864,0.0,-1.0706023075210052,0,1
-0.697198714201021,1,29,0,0.9756495397309601,2,-0.41405723536925243,0.0,-0.15950030206752114,2,1
0.275345179595457,1,23,1,-1.1101629231868269,3,-0.5132319668146789,0.0,-0.9668812202441839,0,1
-0.8991554788839841,0,8,1,0.693782990688016,2,-0.9524343489301385,0.0,-0.4008761557981169,2,0
0.16362539074044527,0,9,1,1.3138893985824933,2,-0.824923979928876,0.0,-0.118388196907001,2,0
0.5940145404254352,1,16,1,0.18642320241071644,1,-1.2924619996001718,0.0,0.13563182441733088,1,0
-0.6631193690152364,1,18,1,-1.2229095428040044,3,-0.9666021677080565,0.0,-1.0676787117744881,0,0
0.4250835927840726,1,19,2,0.18642320241071644,1,1.512766118427603,0.0,0.39701715656716985,1,0
1.5782846605223981,0,30,1,0.6374096808794272,1,-0.21570777247839967,0.0,0.8595366598385871,2,1
-1.1500325939142833,1,5,2,0.2991698220278941,0,0.06764860307996141,0.0,2.2752098180663647,1,0
-0.254258837928793,0,26,1,-0.1518166564408166,1,0.9460533673108807,0.0,-0.6440466160246042,1,1
0.19046745563139936,1,16,1,0.6374096808794272,2,1.498598299649685,0.0,-0.5340456860453261,2,0
1.2102826992017073,1,0,1,-1.1101629231868269,3,0.12431987819163362,0.0,-0.8062652188950418,0,0
-0.6392546662708898,0,2,2,0.8629029201137824,1,-1.4624758249351884,0.0,-0.36738024796324265,2,0
-0.564729001462729,1,1,0,-0.039070036823638944,1,1.4277592057600947,0.0,-0.3211684906774497,1,0
-0.5204808194069924,1,9,2,-0.5464298251009385,1,0.22349460963706,0.0,0.3261545206095637,1,0
-1.0630020080903708,1,4,0,0.9756495397309601,2,-0.9099308925963843,0.0,0.1958957857772316,2,0
-0.10497848045504025,0,17,2,-1.053789613378238,3,2.277828332435178,0.0,0.3678324004285604,0,0
-0.7572040128480343,1,25,1,-0.039070036823638944,0,-0.7115814297055315,0.0,2.4513244609649054,1,1
-0.6254671892535225,1,24,1,-1.4484027820383598,3,-0.5982388794821871,0.0,-0.9570608058101744,0,1
-0.37830032551361137,1,39,2,0.2991698220278941,0,-0.7399170672613676,0.0,1.3894831900555034,1,1
-0.33496825488760024,1,10,0,-0.377309895675172,1,-0.24404341003423577,0.0,-1.1643928975117153,1,0
0.014070199837774834,1,10,2,0.24279651221930526,0,0.719368266864192,0.0,0.5314820803763209,1,0
-0.46780441219778235,1,36,2,-0.6028031349095274,0,0.5351866227512573,0.0,-0.9157592557413862,1,1
-1.0639639250915824,1,23,1,1.088396159348138,0,-0.7115814297055315,0.0,1.2209258629570663,2,1
-1.1324432544635556,0,36,2,0.7501563004966048,0,0.8468786358654544,0.0,1.9925247340679968,2,1
0.6235133284625929,1,18,2,-1.1665362329954156,3,-0.27237904759007187,0.0,-1.1031740314114902,0,0
2.1074764279032716,0,25,2,0.8629029201137824,2,-1.2074550869326635,0.0,-0.2654256064527057,2,1
-0.11991109675956413,1,15,1,-1.3356561624211822,3,0.22349460963706,0.0,-1.1476167828646706,0,0
1.7741950897691734,1,35,0,-0.8846696839524716,1,-0.6690779733717774,0.0,-1.0130929775299768,0,1
1.1535754017017057,0,23,1,0.35554313183648295,1,0.11015205941371557,0.0,0.6675624060384074,1,1
2.7565413758637134,0,37,1,-0.9974163035696493,3,0.9318855485329627,0.0,-0.8263514993041233,0,1
-1.0602994793726808,1,21,0,0.693782990688016,1,-0.5840710607042691,0.0,-1.2543741088064384,2,0
-0.5002805623815475,1,5,1,1.48300932800826,2,0.1951589720812239,0.0,-0.7641828485962293,2,0
-0.6496067254267869,1,35,1,-0.4336832054837608,0,0.7902073607537822,0.0,0.6509859765649428,1,1
0.5795857854072604,1,13,1,-0.8282963741438827,1,-1.349133274711844,0.0,0.9731114424116808,0,0
-0.2779403183871945,1,41,1,-0.9974163035696493,1,0.37934061619415865,0.0,1.105448951102307,0,1
-0.5812648127692724,1,19,0,-0.715549754526705,1,1.6402764874288656,0.0,0.7306706010886586,0,0
0.22931058025175588,1,7,2,0.07367658279353874,1,-0.9666021677080565,0.0,1.1052492659287267,1,0
-0.6497899477127318,1,39,2,0.8065296103051937,2,-0.5557354231484329,0.0,0.267237154138164,2,1
2.289141324417818,1,34,1,-0.9974163035696493,3,-1.4483080061572704,0.0,-1.1981524921783682,0,1
1.131039060530461,1,20,2,-1.2792828526125934,3,-1.1932872681547455,0.0,-1.191196791965333,0,0
-0.5213053196937454,1,35,0,1.0320228495395491,2,0.39350843497207666,0.0,0.737462457056705,2,1
-0.011306086765618667,0,9,2,0.35554313183648295,1,0.7760395419758641,0.0,0.9596275730623777,1,0
-0.19732251257135994,0,9,0,1.8776224966683817,2,2.3061639699910144,0.0,-0.40246595698777277,2,0
0.3253190580869773,1,14,2,-0.26456327605799435,1,-0.21570777247839967,0.0,-1.1829175374607483,1,0
-1.1650110157902933,1,36,2,0.1300498926021276,0,-0.17320431614464551,0.0,1.8034279948204315,1,1
0.19807118049811998,0,2,2,1.3138893985824933,0,-1.0232734428197288,0.0,2.1622161705497156,2,0
-0.645896474136399,1,14,1,-0.32093658586658314,1,0.6768648105304378,0.0,0.35334754514502953,1,0
-0.931081962209914,1,15,0,1.370262708391082,2,0.02514514674620725,0.0,-0.8830902493304393,2,0
-0.8863299188678285,0,11,2,0.07367658279353874,0,0.6485291729746017,0.0,1.555017078820634,1,0
0.3426793696802734,1,32,2,-0.20818996624940544,1,-0.824923979928876,0.0,-0.23763608646282808,1,1
-1.153376400632781,1,42,0,0.6374096808794272,2,-1.1082803554872371,0.0,0.11713534519790515,2,1
-0.19374967799543089,0,11,2,1.426636018199671,0,1.810290312763882,0.0,1.5490239635469072,2,0
1.566421017507454,1,30,1,0.693782990688016,0,0.5493544415291753,0.0,-0.9434591734097857,2,1
2.677068709335035,1,40,2,-1.053789613378238,3,-0.5557354231484329,0.0,-1.023302522045834,0,1
-1.001714153441742,1,23,2,-1.053789613378238,3,-0.15903649736672745,0.0,-1.228097588016378,0,1
-0.6051753210851052,1,28,1,-0.6591764447181162,1,-0.2015399537004816,0.0,0.30950896934524463,1,1
0.20892710094036593,0,35,1,1.8776224966683817,2,-1.122448174265155,0.0,0.00839652791830548,2,1
-0.22352329946150618,1,21,2,0.1300498926021276,1,2.178653600989752,0.0,1.0865351810714254,1,0
-1.1500325939142833,0,20,1,-1.2229095428040044,3,1.9094650442093086,0.0,-1.0196339469978843,0,0
0.5702414488240612,1,0,0,0.6374096808794272,0,-0.6265745170380232,0.0,1.7240864191846608,2,0
-1.102440605140049,1,25,0,0.2991698220278941,0,0.06764860307996141,0.0,2.380953357742265,1,1
1.050054810142736,1,28,2,-1.5047760918469486,3,-0.7257492484834496,0.0,-0.8581654435615356,0,1
0.36439121056476526,1,35,1,-1.3356561624211822,3,-1.4341401873793524,0.0,-1.0497172864176036,0,1
-0.1020011183084327,1,6,2,-1.2229095428040044,3,0.010977327968289194,0.0,-1.2382610513383323,0,0
-1.148979065770099,1,6,2,-0.8282963741438827,0,1.7961224939859641,0.0,0.08754097844682414,0,0
-0.13603465792273112,1,5,0,-1.5047760918469486,3,2.476177795326031,0.0,-1.2183027742456485,0,0
-0.9664438633973143,1,20,0,-1.392029472229771,3,-0.3857215978134163,0.0,-0.8810882774619837,0,0
0.7267590865926448,1,22,0,1.2011427789653157,0,0.3085015223045684,0.0,1.2833223595681476,2,1
0.04086645915724244,1,30,2,0.5246630612622495,2,-0.3857215978134163,0.0,-0.16759267173016532,1,1
-0.8585717425471491,1,41,2,1.9903691162855595,2,-0.08819740347713718,0.0,0.3461102376359201,2,1
0.34854248283051603,0,0,1,-0.5464298251009385,1,2.4620099765481127,0.0,-0.5920439887049926,1,0
0.050668851455304094,1,35,2,-1.392029472229771,3,0.5776900790850115,0.0,-1.1532207680565494,0,1
1.0956313537715743,1,37,1,0.9192762299223713,0,2.0653110507664074,0.0,1.9978368716984893,2,1
0.5470180240805225,1,40,0,-0.4336832054837608,1,1.781954675208046,0.0,1.0141928267762652,1,1
-0.7961845541828498,0,39,2,-0.49005651529234967,1,0.73353608564211,0.0,1.000665436299387,1,1
-0.7492796489809096,0,27,2,-1.392029472229771,3,-0.6690779733717774,0.0,-1.0108708399573179,0,1
2.5034197878305875,0,22,1,1.3138893985824933,0,0.13848769696955168,0.0,1.8093417480379919,2,1
-1.0126616850269605,1,5,1,-1.2229095428040044,3,0.039312965524125304,0.0,-1.1492014639216708,0,0
-1.0457791132115333,1,42,2,0.9756495397309601,0,-0.2865468663679899,0.0,0.9138715075829597,2,1
-0.5373372697139397,0,21,2,0.4682897514536606,0,0.8185429983096183,0.0,1.2795334614027845,1,0
0.23237955354133602,1,11,1,-0.6591764447181162,0,2.3486674263247687,0.0,0.05297496288686747,1,0
-0.898651617597635,0,40,1,0.6374096808794272,2,-0.9382665301522204,0.0,-1.0377310558701502,2,1
-0.8335619005156457,1,26,1,1.426636018199671,0,0.08181642185787946,0.0,0.4661031064931798,2,1
-0.11418540032378043,1,22,0,-0.6028031349095274,1,0.6485291729746017,0.0,-1.2769743743495652,1,1
-0.5983502909336511,1,3,1,1.7085025672426153,2,2.1078145071001617,0.0,0.14562888342796865,2,0
0.2176301595227573,1,15,1,-0.7719230643352939,1,-1.1791194493768273,0.0,-0.26719717235164586,0,0
0.11456762367865052,1,11,0,-1.2792828526125934,3,-0.14486867858880942,0.0,-0.8998202827835807,0,0
2.386661386112086,1,15,1,-0.7719230643352939,1,-1.4483080061572704,0.0,0.4415443902091729,0,0
-0.6305516076884985,1,20,1,0.6374096808794272,2,-0.3290503227017441,0.0,0.1064189075491141,2,0
-0.3648334874966481,1,6,2,1.764875877051204,2,-1.079944717931401,0.0,0.06207855874905136,2,0
0.018513340271942857,1,10,1,-1.2792828526125934,3,-1.1791194493768273,0.0,-1.074654892518147,0,0
-0.4001953886840483,1,6,2,-1.1665362329954156,3,-1.4199723686014343,0.0,-0.8434527423748174,0,0
-0.8410282086679077,1,32,1,-1.053789613378238,3,-1.4908114624910245,0.0,-1.1041750173457179,0,1
2.453949770625416,1,3,0,-1.4484027820383598,3,0.6343613541966836,0.0,-1.108621852557364,0,0
-0.09059553100835151,1,31,2,1.48300932800826,2,-1.037441261597647,0.0,-1.00304471719278,2,1
-1.0199447708932772,0,30,2,0.5246630612622495,1,-0.9240987113743023,0.0,-1.1198400632064327,1,1
2.214295020609253,1,30,2,-0.20818996624940544,0,0.05348078430204335,0.0,2.3971150564706023,1,1
0.9010034805264148,1,0,0,0.7501563004966048,0,-0.5273997855925969,0.0,1.7780910183727279,2,0
0.1998575977860847,1,17,1,1.5957559476254375,2,-0.27237904759007187,0.0,0.7129344615686335,2,0
-0.668341204164671,0,41,1,-1.4484027820383598,3,1.1585706489796517,0.0,-0.8060271327265427,0,1
-0.25260983735528736,1,19,0,0.8065296103051937,0,2.5470168892156213,0.0,0.5703080463059835,2,0
0.6521418106415114,1,32,0,0.8065296103051937,1,-0.14486867858880942,0.0,-0.4839605484053477,2,1
1.7109375955466353,1,23,0,0.9756495397309601,2,-0.9524343489301385,0.0,-0.956738237452853,2,1
-1.1263511134558817,0,30,0,0.8629029201137824,1,1.781954675208046,0.0,-0.9878840043986709,2,1
-0.18752012027329815,1,20,0,-0.377309895675172,0,1.6402764874288656,0.0,0.7097702195872894,1,0
0.8613816611907914,0,19,1,-0.09544334663222778,0,-0.2582112288121538,0.0,1.338253702766932,1,0
0.10870451052840786,0,41,2,-1.1101629231868269,3,-1.349133274711844,0.0,-1.230770297262756,0,1
-1.1613465700713919,0,20,1,0.2991698220278941,0,0.1668233345253878,0.0,1.6088885545596479,1,0
-1.0832022651158157,1,40,1,0.9756495397309601,2,-0.6265745170380232,0.0,-0.5986284793004754,2,1
1.0822561268975839,1,7,1,0.4682897514536606,2,1.6544443062067835,0.0,0.5970530592340582,1,0
0.23164666439755585,1,20,0,-1.4484027820383598,3,-1.4908114624910245,0.0,-1.0352426713993845,0,0
-1.1252517797402113,1,1,2,-0.09544334663222778,0,0.5918578978629295,0.0,0.21916166856562483,1,0
0.2610080357202546,1,40,1,0.8065296103051937,1,0.4501797100837489,0.0,0.5531735223730262,2,1
0.14292127242865144,1,10,0,1.3138893985824933,2,-0.7965883423730399,0.0,-0.8583369680055082,2,0
2.4905026166714586,1,28,0,-0.7719230643352939,1,-0.15903649736672745,0.0,1.1672387119936642,0,1
1.0475813092824777,1,15,0,0.07367658279353874,1,0.33683715986040447,0.0,0.325307138655013,1,0
1.2106949493450838,1,18,0,0.5246630612622495,0,1.3427522930925864,0.0,1.1114932677025924,1,0
0.22028688266896088,1,32,0,1.1447694691567267,0,0.5493544415291753,0.0,2.158240387542411,2,1
2.003360363914981,1,25,0,0.9192762299223713,2,-0.6690779733717774,0.0,-0.9501537468573703,2,1
-0.641178500273313,1,21,0,0.5810363710708383,1,0.73353608564211,0.0,0.4110821609729174,1,0
-0.8334702893726733,1,1,0,-1.1101629231868269,3,1.1727384677575696,0.0,-1.1981473720457123,0,0
2.9013327873318118,0,19,2,-0.6591764447181162,1,0.5918578978629295,0.0,0.010270496470363719,1,0
0.47835547242260423,1,29,0,1.0320228495395491,0,0.8610464546433725,0.0,0.7282769390720268,2,1
-0.5738443101884967,1,5,1,-0.039070036823638944,0,-1.0941125367093192,0.0,0.19782351572217652,1,0
1.0474438925680187,0,25,2,1.764875877051204,2,-1.1649516305989094,0.0,-0.5187620900674754,2,1
1.3330874363563965,1,8,0,1.088396159348138,2,0.1668233345253878,0.0,0.2700737076295306,2,0
0.9182263754052522,1,41,2,-0.9410429937610604,1,-1.4766436437131065,0.0,0.8236957312473123,0,1
1.1423988422590559,1,6,0,0.7501563004966048,1,-0.7824205235951218,0.0,-1.246937116123749,2,0
1.0523908942885358,1,16,1,0.693782990688016,2,-0.0031904908096288594,0.0,-0.6623536503357619,2,0
-0.4267168145745984,1,36,1,-0.20818996624940544,0,2.4478421577701948,0.0,1.2772780429678616,1,1
1.4878186568370155,1,4,0,-1.2792828526125934,3,0.8043751795317002,0.0,-1.1829098572617647,0,0
1.2225585923600277,1,28,0,-0.09544334663222778,0,0.5635222603070934,0.0,2.149876650849005,1,1
-0.7574330407054655,1,13,0,0.35554313183648295,0,0.3085015223045684,0.0,2.5196091101302676,1,0
-1.1524144836315693,1,38,0,-0.32093658586658314,0,-0.9949378052638926,0.0,2.314942047476121,1,1
-0.9289749059215455,0,25,0,0.6374096808794272,2,0.5918578978629295,0.0,0.41869579823223524,2,1
2.198171459446086,1,22,1,0.18642320241071644,1,-1.5474827376026967,0.0,-0.45767378734997555,1,1
-1.0250291893282533,0,13,2,0.4682897514536606,2,0.719368266864192,0.0,-0.9113687419889551,1,0
-0.8718553582781673,0,21,2,-0.715549754526705,1,0.35100497863832253,0.0,0.4401824349227043,0,0
1.519378695591055,1,32,1,-0.715549754526705,1,0.15265551574746974,0.0,-1.1229377434632501,0,1
-0.3817357433750816,1,26,0,-1.3356561624211822,3,2.3061639699910144,0.0,-0.9712640537976311,0,1
-0.8176673672099103,0,22,2,0.6374096808794272,1,0.9885568236446349,0.0,0.5515709208517305,2,1
-0.9902169549986881,1,21,1,0.8065296103051937,2,0.5210188039733392,0.0,-1.0104509890795341,2,0
-0.7311406426723468,0,1,1,1.8212491868597929,2,-0.9099308925963843,0.0,0.3960212907655979,2,0
-1.02040282660814,1,30,1,-1.2792828526125934,3,-0.541567604370515,0.0,0.9239172078538282,0,1
1.0774465418915253,1,14,2,-1.2229095428040044,3,-0.6407423358159413,0.0,-1.0862135919888334,0,0
2.680412516053533,0,41,2,0.4682897514536606,0,0.9318855485329627,0.0,-1.1754191031861883,1,1
-0.8395624303803471,1,1,0,0.35554313183648295,1,0.5493544415291753,0.0,-0.5859356704465082,1,0
2.3071887195834075,1,31,2,0.693782990688016,1,-0.017358309587546913,0.0,0.2762562678115254,2,1
0.5260848779112973,1,37,1,1.2575160887739045,2,0.33683715986040447,0.0,-0.41383265148386267,2,1
-0.17350361539849962,1,39,0,-1.5047760918469486,3,-1.5049792812689426,0.0,-1.112758919743328,0,1
-0.13488951863557436,1,1,2,-1.5047760918469486,3,-0.7682527048172038,0.0,-1.1135576604376478,0,0
-0.08633561286012839,0,18,1,-0.32093658586658314,0,-0.4707285104809246,0.0,0.8727978034173586,1,0
0.38619466259222957,1,38,2,-1.5047760918469486,3,0.4076762537499947,0.0,-1.174927570451222,0,1
0.8141561169884473,1,22,0,0.8065296103051937,0,1.3569201118705043,0.0,1.9322121314478653,2,1
0.2567023120005453,0,32,1,0.5246630612622495,1,-1.065776899153483,0.0,-1.246138375429429,1,1
-0.8322335389425439,1,4,0,-1.2229095428040044,3,0.49268316641750304,0.0,-1.0260469131493946,0,0
-1.0697354270988524,1,20,0,0.8065296103051937,1,0.5918578978629295,0.0,0.4122572314174454,2,0
-0.9594356109599149,0,39,2,-1.1101629231868269,3,-0.824923979928876,0.0,-1.1882399153565528,0,1
1.059536563440394,1,21,1,-0.09544334663222778,1,0.6910326293083559,0.0,0.504404258825613,1,0
-1.1177396660164631,1,13,0,-0.039070036823638944,1,0.5210188039733392,0.0,1.0097869526258667,1,0
1.278303972858818,1,19,2,-0.09544334663222778,1,-1.3774689122676802,0.0,1.1626049919400785,1,0
0.06358602261443237,0,42,2,-1.053789613378238,1,-0.9382665301522204,0.0,0.29777362529793006,0,1
-0.7276594192393903,1,10,1,1.5393826378168487,2,-1.4341401873793524,0.0,0.6040522805746685,2,0
-0.27830676295908463,1,37,2,0.9192762299223713,2,-0.300714685145908,0.0,-0.22195568020414536,2,1
-0.025918064069738688,1,38,0,-0.1518166564408166,1,1.7961224939859641,0.0,0.8200117958013946,1,1
-0.972536004404988,1,12,2,-0.9410429937610604,3,1.215241924091324,0.0,-1.225383917708753,0,0
-0.35713815148695477,1,3,2,-0.5464298251009385,0,0.8610464546433725,0.0,0.035947961739683953,1,0
0.5947474295692156,1,27,1,0.07367658279353874,0,0.12431987819163362,0.0,0.45114719900530664,1,1
-0.4108680868403492,1,10,2,1.764875877051204,2,-1.4058045498235163,0.0,-0.31311708207605266,2,0
0.4048375301871416,1,14,1,1.370262708391082,2,1.8952972254313907,0.0,-0.26989036212864737,2,0
-0.8336077060871321,1,33,0,1.5393826378168487,2,-0.03152612836546497,0.0,-0.688934819018848,2,1
1.900435244785333,1,42,1,0.7501563004966048,1,-0.9240987113743023,0.0,0.02843416706715613,2,1
-0.008237113476038655,1,39,0,0.017303272984949897,1,0.46434752886166697,0.0,0.2859717195260888,1,1
-0.9668103079692043,1,30,2,-1.1101629231868269,3,-0.14486867858880942,0.0,0.22459668937985874,0,1
0.33370147766896463,0,35,2,-1.053789613378238,3,-0.7540848860392857,0.0,-0.8778856344857207,0,1
-0.9592523886739698,1,36,0,1.088396159348138,0,-1.2924619996001718,0.0,0.8071141816411918,2,1
-1.0116081568827762,1,24,1,1.0320228495395491,2,0.13848769696955168,0.0,-0.1564256624076553,2,1
-0.4839279733609493,0,27,1,-0.4336832054837608,0,-0.3290503227017441,0.0,1.741615193332122,1,1
-0.06512763326198555,0,37,2,-1.2792828526125934,3,1.6261086686509474,0.0,-1.1821853584909554,0,1
-0.9532976643807548,1,41,1,-1.3356561624211822,3,-1.4483080061572704,0.0,-1.0969197893723126,0,1
-0.9773913949825326,1,4,0,-1.1101629231868269,3,-0.5557354231484329,0.0,-1.1578544881101354,0,0
0.8563430483273018,1,19,0,0.4682897514536606,2,-0.45656069170300656,0.0,-0.5035552960794631,1,0
0.4960822285877906,1,9,2,1.3138893985824933,2,-0.8815952550405481,0.0,0.2030844520261101,2,0
2.2928973812796913,1,20,0,-1.2792828526125934,3,-1.1649516305989094,0.0,1.1345210643224866,0,0
-1.082377764829063,1,13,1,0.35554313183648295,1,-0.6690779733717774,0.0,0.057913330833479534,1,0
1.0009512375094551,1,31,0,-0.6028031349095274,1,-0.2015399537004816,0.0,-0.7936748126941926,1,1
-1.0173338533185599,1,37,0,0.6374096808794272,2,-1.349133274711844,0.0,0.44206152360741835,2,1
-0.20914035001481743,1,42,0,1.5957559476254375,2,-0.41405723536925243,0.0,-0.26410717229381236,2,1
-0.20831584972806455,0,13,1,0.35554313183648295,1,2.3628352451026866,0.0,0.7277393251431579,1,0
2.2333501383475407,0,15,2,-0.32093658586658314,1,-0.17320431614464551,0.0,0.9578892880257006,1,0
-0.895078783021706,1,31,2,-1.1665362329954156,3,0.719368266864192,0.0,-0.8238400742364062,0,1
-0.40949391969576104,1,23,1,-0.4336832054837608,0,-0.5273997855925969,0.0,1.901079164833687,1,1
0.47922577828084334,1,26,2,-1.3356561624211822,3,-0.5132319668146789,0.0,-0.09292321714290021,0,1
0.5588816670954665,1,41,1,1.8776224966683817,2,0.09598424063579752,0.0,-0.7168907433200422,2,1
-0.07204427455641223,1,8,1,-0.8282963741438827,0,-0.9099308925963843,0.0,1.8648132652319729,0,0
-0.5721495040435047,0,13,1,-0.7719230643352939,1,-1.5049792812689426,0.0,-0.14176416254749585,0,0
1.0475813092824777,1,21,2,-1.4484027820383598,3,0.4076762537499947,0.0,-0.913301592066556,0,0
0.2945835196196902,1,20,1,0.07367658279353874,0,0.8468786358654544,0.0,0.48749758079584304,1,0
2.081687891156502,1,38,1,-1.3356561624211822,3,-0.9666021677080565,0.0,-1.0612529452913384,0,1
-1.120442194734153,1,15,0,-0.1518166564408166,1,0.2801658847487323,0.0,0.7024996312159165,1,0
0.4310383170772877,1,7,0,-1.392029472229771,3,-0.7824205235951218,0.0,-1.2491208527014888,0,0
0.2061787666511899,1,8,2,0.5246630612622495,1,-1.334965455933926,0.0,0.3802666425834047,1,0
-1.0420688619211456,1,21,2,1.1447694691567267,2,-1.2641263620443357,0.0,-0.29594159708184814,2,0
-0.11510151175350576,1,33,1,-0.9974163035696493,3,0.4076762537499947,0.0,-1.0170713206036084,0,1
-0.35457303948372365,1,28,0,0.7501563004966048,2,1.767786856430128,0.0,-0.6334069803656516,2,1
-1.0083101557357648,1,17,1,0.18642320241071644,0,-0.9099308925963843,0.0,0.34780244147869377,1,0
-0.5437958552935037,0,20,1,0.4682897514536606,0,2.2919961512130964,0.0,-0.8835101002082227,1,0
-0.1080932593161065,1,21,0,-0.6591764447181162,1,-0.6690779733717774,0.0,0.4706472242252879,1,0
0.8235920647146189,1,20,1,-0.7719230643352939,0,-0.1165330410329733,0.0,2.37173967902798,0,0
2.8105919502175114,1,20,1,-0.8846696839524716,0,-0.9099308925963843,0.0,1.2837114896499957,0,0
0.4468870448115369,1,6,0,1.6521292574340263,2,0.12431987819163362,0.0,0.5780215261520912,2,0
-1.0728044003884325,1,18,2,0.4682897514536606,1,-0.10236522225505525,0.0,-0.16967656572111522,1,0
-0.34193070175351326,1,23,1,-1.053789613378238,3,-0.9382665301522204,0.0,-1.0047522814335217,0,1
